"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.809996127162367,0.118938192195266,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"2","X=~x2",0.79372476266489,0.134427480884585,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"3","X=~x3",0.760521812620496,0.147616359115103,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"4","Z=~z1",0.719676224597056,0.215266413727055,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"5","Z=~z2",0.796302485171925,0.20214982187247,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"6","Z=~z3",0.934851435031392,0.242426225404211,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"7","Y=~y1",0.881922152658498,0.0851034604973868,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"8","Y=~y2",0.758980094044512,0.109831314645228,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"9","Y=~y3",0.843359685936953,0.0932299168749966,0.8,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"10","Y~X",0.370369896314154,0.0907070803834408,0.4,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"11","Y~Z",0.244370052302878,0.0900591845587369,0.5,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"12","Y~X:Z",0.362460271619478,0.130526165770385,0.3,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"13","X~~Z",0.14452050902416,0.110126172700103,0.2,"MC-OrdPLSc",121,4488588,200,"Symmetric","2",2,TRUE,9.95000000000437
"14","X=~x1",0.556375562657689,0.163350482784332,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"15","X=~x2",0.515710783601669,0.182375095413276,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"16","X=~x3",0.978837932794741,0.12757635489803,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"17","Z=~z1",0.759234288674804,0.090152912279392,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"18","Z=~z2",0.631663655222941,0.100960334419166,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"19","Z=~z3",0.634737023631808,0.10640036045253,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"20","Y=~y1",0.581834996621682,0.0973776496847875,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"21","Y=~y2",0.799900262252578,0.0917249865979842,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"22","Y=~y3",0.596474846376071,0.0877230655745523,0.8,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"23","Y~X",0.228786313343223,0.106557610024783,0.4,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"24","Y~Z",0.475928718876577,0.102385371689299,0.5,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"25","Y~X:Z",0.0176587632090459,0.131962686677871,0.3,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"26","X~~Z",0.309888282475384,0.0827805183336104,0.2,"PLSc",121,4488588,200,"Symmetric","2",2,TRUE,2.29999999999927
"27","X=~x1",0.760002297312038,0.0846853350735171,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"28","X=~x2",0.728542741922345,0.098421211878705,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"29","X=~x3",0.894007776545369,0.0352856939576622,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"30","Z=~z1",0.841365679632156,0.0327588731101645,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"31","Z=~z2",0.786667160275109,0.0479648832699398,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"32","Z=~z3",0.762945458461962,0.0546850268003853,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"33","Y=~y1",0.748669122947421,0.0533284552495436,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"34","Y=~y2",0.851366455831787,0.0337780990048656,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"35","Y=~y3",0.759390757926297,0.0503280283703069,0.8,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"36","Y~X",0.209587866189781,0.0686368563095525,0.4,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"37","Y~Z",0.34444269998373,0.0671395327316,0.5,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"38","Y~X:Z",0.00592756547792685,0.0704628246707116,0.3,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"39","X~~Z",0.241605260133604,0.0621804237295575,0.2,"PLS",121,4488588,200,"Symmetric","2",2,TRUE,1.40999999999985
"40","X=~x1",0.697,0.069,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"41","X=~x2",0.681,0.072,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"42","X=~x3",0.99,0.004,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"43","Z=~z1",0.86,0.064,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"44","Z=~z2",0.783,0.072,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"45","Z=~z3",0.723,0.077,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"46","Y=~y1",0.703,0.08,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"47","Y=~y2",0.893,0.067,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"48","Y=~y3",0.717,0.079,0.8,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"49","Y~X",0.268,0.105,0.4,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"50","Y~Z",0.506,0.098,0.5,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"51","Y~X:Z",0.087,0.15,0.3,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"52","X~~Z",0.344,0.095,0.2,"Mplus",121,4488588,200,"Symmetric","2",2,TRUE,84.4799999999996
"53","X=~x1",0.575973678743319,0.392356769921267,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"54","X=~x2",0.209854554301593,0.251722892454354,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"55","X=~x3",0.416620592052836,0.327603113560361,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"56","Z=~z1",0.429577629303582,0.249445791801553,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"57","Z=~z2",0.579811596010712,0.252727596928015,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"58","Z=~z3",0.667192185257752,0.317762293955622,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"59","Y=~y1",0.474734831104277,0.247296469408758,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"60","Y=~y2",0.501810826546283,0.2019295005975,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"61","Y=~y3",0.704557058524431,0.249804886764043,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"62","Y~X",0.512450983614383,0.464928705170037,0.4,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"63","Y~Z",0.344304588517815,0.420208876497259,0.5,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"64","Y~X:Z",0.570967197676748,0.50709170997476,0.3,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"65","X~~Z",0.494447395571055,0.360046746657064,0.2,"MC-OrdPLSc",122,7058724,200,"Symmetric","2",3,FALSE,14.4199999999983
"66","X=~x1",0.363515295754956,0.204570172690884,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"67","X=~x2",0.473200668963023,0.215861872487614,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"68","X=~x3",0.632106091189326,0.199135920693483,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"69","Z=~z1",0.321621334812383,0.234089931244097,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"70","Z=~z2",0.392730356797388,0.233094968623081,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"71","Z=~z3",0.406103665525357,0.241367701728783,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"72","Y=~y1",0.417250038773718,0.183655815866623,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"73","Y=~y2",0.276589122675995,0.167899073813429,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"74","Y=~y3",0.470559155446286,0.177069280121946,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"75","Y~X",0.156077413221685,8.92733596755267,0.4,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"76","Y~Z",0.565602716111329,13.1914976041248,0.5,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"77","Y~X:Z",-0.586402603854909,11.893654634475,0.3,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"78","X~~Z",0.194736586609626,0.223063054956868,0.2,"PLSc",122,7058724,200,"Symmetric","2",3,TRUE,3.97999999999956
"79","X=~x1",0.522585561173573,0.223339147199085,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"80","X=~x2",0.714318985691329,0.199204345211796,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"81","X=~x3",0.823449354978309,0.148979034611338,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"82","Z=~z1",0.536294762777623,0.311975503862023,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"83","Z=~z2",0.710141755686229,0.252685460916307,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"84","Z=~z3",0.697180801022961,0.280290613289429,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"85","Y=~y1",0.701454319329038,0.202719426979285,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"86","Y=~y2",0.518558529116474,0.217159517597854,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"87","Y=~y3",0.732501948030349,0.18688476684489,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"88","Y~X",0.18776960100353,0.0731540924039482,0.4,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"89","Y~Z",0.150974162785478,0.0669692223126359,0.5,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"90","Y~X:Z",-0.029650954423074,0.0894577080331735,0.3,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"91","X~~Z",0.0807454678384438,0.0816208328632443,0.2,"PLS",122,7058724,200,"Symmetric","2",3,TRUE,2.86000000000058
"92","X=~x1",0.312,0.109,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"93","X=~x2",0.629,0.165,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"94","X=~x3",0.781,0.187,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"95","Z=~z1",0.21,0.133,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"96","Z=~z2",0.621,0.239,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"97","Z=~z3",0.498,0.193,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"98","Y=~y1",0.539,0.169,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"99","Y=~y2",0.38,0.137,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"100","Y=~y3",0.458,0.151,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"101","Y~X",0.387,0.171,0.4,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"102","Y~Z",0.302,0.211,0.5,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"103","Y~X:Z",-0.159,0.403,0.3,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"104","X~~Z",0.211,0.166,0.2,"Mplus",122,7058724,200,"Symmetric","2",3,TRUE,73.4200000000019
"105","X=~x1",0.828200041142539,0.0553246702281909,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"106","X=~x2",0.859914263710236,0.0558821600259362,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"107","X=~x3",0.720178567266447,0.0683029760731727,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"108","Z=~z1",0.835300328915472,0.0488324061160887,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"109","Z=~z2",0.712078535442445,0.0533283931090737,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"110","Z=~z3",0.829806742171338,0.0467176133289462,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"111","Y=~y1",0.796126366583507,0.0460296218721875,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"112","Y=~y2",0.763349836526789,0.0519583182274051,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"113","Y=~y3",0.817489495663804,0.0423198775212745,0.8,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"114","Y~X",0.3239266703333,0.0634369209721299,0.4,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"115","Y~Z",0.539026751916701,0.0585588426110576,0.5,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"116","Y~X:Z",0.353936884237089,0.083817761117888,0.3,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"117","X~~Z",0.227546381209771,0.0691133660955155,0.2,"MC-OrdPLSc",123,2593423,500,"Symmetric","2",2,TRUE,9.94000000000233
"118","X=~x1",0.693032899971049,0.060841645970074,0.8,"PLSc",123,2593423,500,"Symmetric","2",2,TRUE,3.17000000000189
